Topic,Language1,Language2,TopicSimilarity
driving,PT-PT,ro,0.3498312703096071
driving,PT-PT,da,0.23196317188029894
driving,PT-PT,fr,0.3885299629774769
driving,PT-PT,pl,0.23390954006813608
driving,PT-PT,hu,0.1915354289663682
driving,PT-PT,el,0.09499832579943078
driving,PT-PT,NB,0.22210271312481258
driving,ro,da,0.2709007135980179
driving,ro,fr,0.37670694299609175
driving,ro,pl,0.26913931923574774
driving,ro,hu,0.22683456473909408
driving,ro,el,0.11843872824535807
driving,ro,NB,0.27328808446930164
driving,da,fr,0.2937056574487513
driving,da,pl,0.245512852030222
driving,da,hu,0.23353661829449937
driving,da,el,0.11983469262474788
driving,da,NB,0.6925860818126011
driving,fr,pl,0.23837662906304613
driving,fr,hu,0.2229454599132857
driving,fr,el,0.0978988782856186
driving,fr,NB,0.27978175906352704
driving,pl,hu,0.21567403080625117
driving,pl,el,0.12298441727268507
driving,pl,NB,0.2565572395208233
driving,hu,el,0.1809365588371113
driving,hu,NB,0.22778789567057361
driving,el,NB,0.11512321318951153
emotions,en,de,0.2656872784692333
emotions,en,nl,0.3022783665668451
emotions,en,cs,0.2622622886720631
emotions,en,it,0.40546519000189946
emotions,en,es,0.3897086622650533
emotions,en,PT-PT,0.3715966312300899
emotions,en,ro,0.3461365441158674
emotions,en,da,0.26170778303960524
emotions,en,fr,0.44647691489796754
emotions,en,pl,0.19794883577603728
emotions,en,hu,0.21365053658563168
emotions,en,el,0.041353383458646614
emotions,en,NB,0.26692006823585773
emotions,de,nl,0.3992756288504851
emotions,de,cs,0.1831121364016101
emotions,de,it,0.22067502930506028
emotions,de,es,0.20875100254799503
emotions,de,PT-PT,0.20638553697764225
emotions,de,ro,0.23503206275762667
emotions,de,da,0.33668679040748917
emotions,de,fr,0.22281768982896802
emotions,de,pl,0.16231964145323394
emotions,de,hu,0.17503872546442206
emotions,de,el,0.011033536221506145
emotions,de,NB,0.3291976715848896
emotions,nl,cs,0.1971617088130799
emotions,nl,it,0.2264610245398613
emotions,nl,es,0.23580371757339916
emotions,nl,PT-PT,0.20866163573759772
emotions,nl,ro,0.2284691548070584
emotions,nl,da,0.3200149149341985
emotions,nl,fr,0.24482842517451098
emotions,nl,pl,0.1649555596408991
emotions,nl,hu,0.16816650289118223
emotions,nl,el,0.018973378825214295
emotions,nl,NB,0.2956497351731761
emotions,cs,it,0.20703313959616482
emotions,cs,es,0.20019275315327947
emotions,cs,PT-PT,0.18758553998215652
emotions,cs,ro,0.21097322164051485
emotions,cs,da,0.16704422905219013
emotions,cs,fr,0.18108599316306082
emotions,cs,pl,0.2872814255747692
emotions,cs,hu,0.15845714497306712
emotions,cs,el,0.021146616541353382
emotions,cs,NB,0.17748892189681661
emotions,it,es,0.5131178235003977
emotions,it,PT-PT,0.5328855790874809
emotions,it,ro,0.3976394066398489
emotions,it,da,0.22156783888871462
emotions,it,fr,0.41186678173907276
emotions,it,pl,0.19266899771421522
emotions,it,hu,0.17282611916070564
emotions,it,el,0.013963480128893663
emotions,it,NB,0.22279073419332154
emotions,es,PT-PT,0.6318781938612765
emotions,es,ro,0.37228272458535616
emotions,es,da,0.2026785158916959
emotions,es,fr,0.3850715596016348
emotions,es,pl,0.20108232992232852
emotions,es,hu,0.175816315668704
emotions,es,el,0.02021422604129371
emotions,es,NB,0.20360791568498335
emotions,PT-PT,ro,0.37371607611269264
emotions,PT-PT,da,0.20032366645590882
emotions,PT-PT,fr,0.38291685862174585
emotions,PT-PT,pl,0.18971842753399004
emotions,PT-PT,hu,0.17397381600167977
emotions,PT-PT,el,0.011436871399277414
emotions,PT-PT,NB,0.2024928966188365
emotions,ro,da,0.21849205238468838
emotions,ro,fr,0.3635639527556821
emotions,ro,pl,0.20345724351185954
emotions,ro,hu,0.16536819395897237
emotions,ro,el,0.009509026896244941
emotions,ro,NB,0.22028045054360842
emotions,da,fr,0.20663257420499795
emotions,da,pl,0.14556579547341086
emotions,da,hu,0.164716932963837
emotions,da,el,0.010854517245494688
emotions,da,NB,0.7373143153715909
emotions,fr,pl,0.17293126210960658
emotions,fr,hu,0.1615373250269314
emotions,fr,el,0.009914667621434538
emotions,fr,NB,0.20322558081016726
emotions,pl,hu,0.15362876731900102
emotions,pl,el,0.003225596458679165
emotions,pl,NB,0.15336625340655347
emotions,hu,el,0.02005012531328321
emotions,hu,NB,0.16485566868140947
emotions,el,NB,0.006359137938085306
family,en,de,0.3577770639261502
family,en,nl,0.3947381240032084
family,en,cs,0.26368894009159355
family,en,it,0.32608579263595666
family,en,es,0.3490380071406286
family,en,PT-PT,0.28923364811871843
family,en,ro,0.3119088631956279
family,en,da,0.34859039573313866
family,en,fr,0.3877211640293819
family,en,pl,0.23465740929438936
family,en,hu,0.21629579570756038
family,en,el,0.10013533027187288
family,en,NB,0.3456636971596926
family,de,nl,0.500156644522264
family,de,cs,0.20417033979130156
family,de,it,0.22298567611078585
family,de,es,0.22965945630251056
family,de,PT-PT,0.19647714338558497
family,de,ro,0.20921956295008695
family,de,da,0.36325163956196066
family,de,fr,0.25187504551231166
family,de,pl,0.1966173658262937
family,de,hu,0.18066373009627484
family,de,el,0.0570039835736346
family,de,NB,0.370659629487113
family,nl,cs,0.22620004818042072
family,nl,it,0.233898302301011
family,nl,es,0.2684529943927238
family,nl,PT-PT,0.20689350144105156
family,nl,ro,0.2205314314094096
family,nl,da,0.3797647115386297
family,nl,fr,0.2627817285007435
family,nl,pl,0.21915277411369585
family,nl,hu,0.20391110523930384
family,nl,el,0.06218551979421545
family,nl,NB,0.36750796582961914
family,cs,it,0.21153136309108317
family,cs,es,0.23496227548737142
family,cs,PT-PT,0.19483733267301043
family,cs,ro,0.21079908907909814
family,cs,da,0.20662384024756147
family,cs,fr,0.21139494114385587
family,cs,pl,0.37377029390738337
family,cs,hu,0.18512298966662777
family,cs,el,0.05518310579767371
family,cs,NB,0.21010029293424606
family,it,es,0.5105367080239899
family,it,PT-PT,0.4650788638979106
family,it,ro,0.39756188225824873
family,it,da,0.2079661015760621
family,it,fr,0.3841932373862452
family,it,pl,0.22981139958621896
family,it,hu,0.1906140544685802
family,it,el,0.05906565164086181
family,it,NB,0.21449583250624227
family,es,PT-PT,0.5875244045880236
family,es,ro,0.3487138347190592
family,es,da,0.2077232221813424
family,es,fr,0.37182878145532944
family,es,pl,0.2510012967855544
family,es,hu,0.19490405605335273
family,es,el,0.0688892494870335
family,es,NB,0.20862207155029203
family,PT-PT,ro,0.3360390566798731
family,PT-PT,da,0.18618564007390734
family,PT-PT,fr,0.362201883331704
family,PT-PT,pl,0.21732488504177155
family,PT-PT,hu,0.1682699453679313
family,PT-PT,el,0.048592695760887976
family,PT-PT,NB,0.18797237467461422
family,ro,da,0.20317440004855875
family,ro,fr,0.337908877661452
family,ro,pl,0.2195613853580101
family,ro,hu,0.16381463624973014
family,ro,el,0.0538578887059083
family,ro,NB,0.2017853020648232
family,da,fr,0.23757155456155993
family,da,pl,0.18917744014303947
family,da,hu,0.1794485924880746
family,da,el,0.05263465399334965
family,da,NB,0.8242928663566956
family,fr,pl,0.20974028700064337
family,fr,hu,0.1948080587641346
family,fr,el,0.05356166266155835
family,fr,NB,0.24187974031534742
family,pl,hu,0.19066234692791093
family,pl,el,0.05382809734779213
family,pl,NB,0.19658139831426108
family,hu,el,0.06827058810754463
family,hu,NB,0.17659413795922752
family,el,NB,0.04403301257920823
food,en,de,0.48537224868923423
food,en,nl,0.528210403891261
food,en,cs,0.3815455384664881
food,en,it,0.4049243943774471
food,en,es,0.4046421570357249
food,en,PT-PT,0.3546387520936511
food,en,ro,0.42485792333733313
food,en,da,0.48159726843243494
food,en,fr,0.4443590024416706
food,en,pl,0.34886295231332687
food,en,hu,0.37842941296920857
food,en,el,0.14787224230251927
food,en,NB,0.48550403257737745
food,de,nl,0.5377492718026387
food,de,cs,0.3584641067068117
food,de,it,0.33964111643542105
food,de,es,0.3274407203787189
food,de,PT-PT,0.29391505649671684
food,de,ro,0.34497284380534354
food,de,da,0.5163775340643656
food,de,fr,0.36756932967902667
food,de,pl,0.32752000114868296
food,de,hu,0.35532332160265756
food,de,el,0.10094109366118832
food,de,NB,0.5165815115689361
food,nl,cs,0.35293398420104494
food,nl,it,0.35789333231967374
food,nl,es,0.34222820493958367
food,nl,PT-PT,0.31248061669238275
food,nl,ro,0.352760730272705
food,nl,da,0.5024423269278571
food,nl,fr,0.38785072210980426
food,nl,pl,0.3304434690360394
food,nl,hu,0.35602891626354655
food,nl,el,0.11168216686072847
food,nl,NB,0.5027067564345882
food,cs,it,0.3158852732321185
food,cs,es,0.29424808668225827
food,cs,PT-PT,0.27588536737996044
food,cs,ro,0.33957461002271094
food,cs,da,0.3533754079497686
food,cs,fr,0.3090366013415273
food,cs,pl,0.4197432833378691
food,cs,hu,0.3817011887362774
food,cs,el,0.12104287211583294
food,cs,NB,0.3649015615125131
food,it,es,0.5037402232193254
food,it,PT-PT,0.4729266227749037
food,it,ro,0.45040888602667345
food,it,da,0.34199701814790645
food,it,fr,0.46968689192495505
food,it,pl,0.33741935588520655
food,it,hu,0.30619218215791155
food,it,el,0.09746252897007085
food,it,NB,0.3427711727950489
food,es,PT-PT,0.5878796668706242
food,es,ro,0.41310044813353647
food,es,da,0.3271705591381611
food,es,fr,0.4467185665912448
food,es,pl,0.3167040012326593
food,es,hu,0.29582592284817655
food,es,el,0.09464324936413886
food,es,NB,0.3266735603649517
food,PT-PT,ro,0.40062445558604637
food,PT-PT,da,0.29966415511738714
food,PT-PT,fr,0.42437411401006764
food,PT-PT,pl,0.29905445618736615
food,PT-PT,hu,0.26383091622402755
food,PT-PT,el,0.08215264234270656
food,PT-PT,NB,0.2952390189970056
food,ro,da,0.35847791279146185
food,ro,fr,0.43767925197747665
food,ro,pl,0.3488371220661424
food,ro,hu,0.3167044716650995
food,ro,el,0.10908090291935424
food,ro,NB,0.35134371051832697
food,da,fr,0.3721623086446402
food,da,pl,0.3298960624393919
food,da,hu,0.35898329069643514
food,da,el,0.1038902623936353
food,da,NB,0.7734353302807404
food,fr,pl,0.31291363829058627
food,fr,hu,0.29891069482191746
food,fr,el,0.09260631852316498
food,fr,NB,0.3650847854867317
food,pl,hu,0.3257557176621814
food,pl,el,0.09011731293466346
food,pl,NB,0.33336805305671885
food,hu,el,0.11822450748600803
food,hu,NB,0.36409339005071023
food,el,NB,0.10488112197336599
fruits,en,de,0.5876400054971483
fruits,en,nl,0.5857143738096117
fruits,en,cs,0.4847749692987788
fruits,en,it,0.44369104285070676
fruits,en,es,0.42918547501880844
fruits,en,PT-PT,0.39002151236044796
fruits,en,ro,0.551542059250669
fruits,en,da,0.5844509028682698
fruits,en,fr,0.45850792204175667
fruits,en,pl,0.4049696347802546
fruits,en,hu,0.49524505476886427
fruits,en,el,0.20245045632042538
fruits,en,NB,0.5935632191234433
fruits,de,nl,0.5866264247216628
fruits,de,cs,0.42503228693704886
fruits,de,it,0.39299070314476475
fruits,de,es,0.3860360759170283
fruits,de,PT-PT,0.3551672572680976
fruits,de,ro,0.47365946753570226
fruits,de,da,0.5844359707104805
fruits,de,fr,0.44146506051267953
fruits,de,pl,0.3741610275406403
fruits,de,hu,0.4235881402548069
fruits,de,el,0.12001992716278431
fruits,de,NB,0.5982842036063324
fruits,nl,cs,0.43642232987471075
fruits,nl,it,0.3883767467100801
fruits,nl,es,0.39341071186309284
fruits,nl,PT-PT,0.3656541404440564
fruits,nl,ro,0.4615244012652976
fruits,nl,da,0.5746754127706508
fruits,nl,fr,0.43286490034610337
fruits,nl,pl,0.3775253286792686
fruits,nl,hu,0.39885363754411374
fruits,nl,el,0.13461142032570605
fruits,nl,NB,0.5818038663276758
fruits,cs,it,0.3671805927758308
fruits,cs,es,0.3553242833004737
fruits,cs,PT-PT,0.3501872880724421
fruits,cs,ro,0.4377548792114619
fruits,cs,da,0.4784764397859636
fruits,cs,fr,0.3650538591641348
fruits,cs,pl,0.48910287508357175
fruits,cs,hu,0.4855710206900683
fruits,cs,el,0.12804648243244734
fruits,cs,NB,0.47640882045643945
fruits,it,es,0.5235513526830053
fruits,it,PT-PT,0.49074559764335673
fruits,it,ro,0.4744970095073294
fruits,it,da,0.3877404989449808
fruits,it,fr,0.48879954597741715
fruits,it,pl,0.36057458353768174
fruits,it,hu,0.3603891440025893
fruits,it,el,0.08283740485384303
fruits,it,NB,0.3892679617819674
fruits,es,PT-PT,0.5663843677849281
fruits,es,ro,0.43398355020793467
fruits,es,da,0.3861524640936405
fruits,es,fr,0.4961023868918606
fruits,es,pl,0.3715677953331711
fruits,es,hu,0.3860829646543932
fruits,es,el,0.1003099552911583
fruits,es,NB,0.37295329553732914
fruits,PT-PT,ro,0.3992172787543568
fruits,PT-PT,da,0.3544577919227779
fruits,PT-PT,fr,0.4426197149070509
fruits,PT-PT,pl,0.34928895727519527
fruits,PT-PT,hu,0.3607579473125691
fruits,PT-PT,el,0.09065255731922398
fruits,PT-PT,NB,0.3460702799638373
fruits,ro,da,0.47212143905531784
fruits,ro,fr,0.4566612924972058
fruits,ro,pl,0.38646991436237565
fruits,ro,hu,0.44684260016524496
fruits,ro,el,0.1465295244449011
fruits,ro,NB,0.4834404110885756
fruits,da,fr,0.41705675890770977
fruits,da,pl,0.43207056298640756
fruits,da,hu,0.4411547654544853
fruits,da,el,0.1170130713990363
fruits,da,NB,0.8833860583860583
fruits,fr,pl,0.33860349123122424
fruits,fr,hu,0.35113258133308256
fruits,fr,el,0.08680563843471112
fruits,fr,NB,0.4128892634494875
fruits,pl,hu,0.41897627095836815
fruits,pl,el,0.08168216888386878
fruits,pl,NB,0.4295724438216218
fruits,hu,el,0.15338904110833934
fruits,hu,NB,0.4480086699274374
fruits,el,NB,0.12023176628439788
furniture,en,de,0.3058430020290411
furniture,en,nl,0.3873263094828294
furniture,en,cs,0.23119398912351916
furniture,en,it,0.27676609953586073
furniture,en,es,0.292300681684247
furniture,en,PT-PT,0.2675971594763649
furniture,en,ro,0.3049559732763526
furniture,en,da,0.329327363893765
furniture,en,fr,0.32064724126539845
furniture,en,pl,0.23898992135141436
furniture,en,hu,0.2196820581950158
furniture,en,el,0.10427345796150667
furniture,en,NB,0.31930010605967
furniture,de,nl,0.4372467937146545
furniture,de,cs,0.23049905047132652
furniture,de,it,0.23785567615347575
furniture,de,es,0.23725945542054117
furniture,de,PT-PT,0.230473830591454
furniture,de,ro,0.24494763283078216
furniture,de,da,0.42515837108460797
furniture,de,fr,0.26430491468561657
furniture,de,pl,0.22557118006688393
furniture,de,hu,0.22174329633864984
furniture,de,el,0.047323690801951666
furniture,de,NB,0.4199238636574319
furniture,nl,cs,0.22162252348713318
furniture,nl,it,0.2693551671457666
furniture,nl,es,0.2549846870061099
furniture,nl,PT-PT,0.2416490160251363
furniture,nl,ro,0.25730956437266383
furniture,nl,da,0.3896683592855842
furniture,nl,fr,0.29266166103463614
furniture,nl,pl,0.24057688953465003
furniture,nl,hu,0.2097237649685202
furniture,nl,el,0.07199803762659401
furniture,nl,NB,0.3942182720154748
furniture,cs,it,0.2346414477203617
furniture,cs,es,0.21238355287634858
furniture,cs,PT-PT,0.20597545677746515
furniture,cs,ro,0.23991690083647327
furniture,cs,da,0.2546084091836503
furniture,cs,fr,0.22703447898287718
furniture,cs,pl,0.3141664461341036
furniture,cs,hu,0.22669147559209965
furniture,cs,el,0.07825345169685108
furniture,cs,NB,0.2504141507335379
furniture,it,es,0.37287937981008845
furniture,it,PT-PT,0.368654822814544
furniture,it,ro,0.3431053569332705
furniture,it,da,0.24253023502774523
furniture,it,fr,0.3752968132375379
furniture,it,pl,0.25592572439792555
furniture,it,hu,0.1722698309097668
furniture,it,el,0.06666952658709117
furniture,it,NB,0.2375375104987675
furniture,es,PT-PT,0.5319440882726028
furniture,es,ro,0.3735967437173352
furniture,es,da,0.2476410507914221
furniture,es,fr,0.3483366874514494
furniture,es,pl,0.24668994677048545
furniture,es,hu,0.16900366061611163
furniture,es,el,0.07382120871219772
furniture,es,NB,0.2591636625394663
furniture,PT-PT,ro,0.33248108661444126
furniture,PT-PT,da,0.23899456602986924
furniture,PT-PT,fr,0.3519706580970405
furniture,PT-PT,pl,0.2371596987710393
furniture,PT-PT,hu,0.17459342156686686
furniture,PT-PT,el,0.06906782413441985
furniture,PT-PT,NB,0.24782300665402968
furniture,ro,da,0.24572221039020492
furniture,ro,fr,0.4347498444678321
furniture,ro,pl,0.2865709244267992
furniture,ro,hu,0.2013976725125483
furniture,ro,el,0.08476151036846835
furniture,ro,NB,0.25780686416741533
furniture,da,fr,0.26855791680013424
furniture,da,pl,0.2693524927217473
furniture,da,hu,0.25357363519398857
furniture,da,el,0.06367490807140704
furniture,da,NB,0.772312733069082
furniture,fr,pl,0.27798675438350373
furniture,fr,hu,0.209497163271648
furniture,fr,el,0.07856260692671488
furniture,fr,NB,0.27189222976850513
furniture,pl,hu,0.22166162922165436
furniture,pl,el,0.08116461368322812
furniture,pl,NB,0.27004672918667594
furniture,hu,el,0.05928615691107372
furniture,hu,NB,0.24837163613387395
furniture,el,NB,0.06140227569393368
house,en,de,0.2770631078797949
house,en,nl,0.32804974020556005
house,en,cs,0.1835825411544166
house,en,it,0.212346806714627
house,en,es,0.2509006878191167
house,en,PT-PT,0.2273230479354088
house,en,ro,0.23676720239762786
house,en,da,0.29009857083682916
house,en,fr,0.271895031508611
house,en,pl,0.16811257533244825
house,en,hu,0.19886247196289353
house,en,el,0.05586514399965245
house,en,NB,0.2943334310808456
house,de,nl,0.3993076245375583
house,de,cs,0.17440823715339485
house,de,it,0.1892125047624753
house,de,es,0.18318360465669709
house,de,PT-PT,0.17652249891278118
house,de,ro,0.2043954115518811
house,de,da,0.38068376581114544
house,de,fr,0.22007290461114323
house,de,pl,0.1786219119609882
house,de,hu,0.16006868877212563
house,de,el,0.03298266395023855
house,de,NB,0.37589065042522496
house,nl,cs,0.19597620787750827
house,nl,it,0.19960318225133475
house,nl,es,0.2042023749752536
house,nl,PT-PT,0.17175714504628936
house,nl,ro,0.22970043760825928
house,nl,da,0.3478565037528545
house,nl,fr,0.2294029855904074
house,nl,pl,0.17436864779438302
house,nl,hu,0.17907182789416337
house,nl,el,0.04446720016181844
house,nl,NB,0.3505350265580982
house,cs,it,0.15043488151758858
house,cs,es,0.16166343282984905
house,cs,PT-PT,0.13855098888277698
house,cs,ro,0.184337002969667
house,cs,da,0.17177086464970096
house,cs,fr,0.14456162717290041
house,cs,pl,0.2967164539280124
house,cs,hu,0.1871273417739717
house,cs,el,0.04518627049380953
house,cs,NB,0.19392463494539386
house,it,es,0.3708614002849611
house,it,PT-PT,0.39880967382198723
house,it,ro,0.3007355087577559
house,it,da,0.18608061509284932
house,it,fr,0.332494276791727
house,it,pl,0.19198215876459276
house,it,hu,0.14428153019491624
house,it,el,0.026849380611024532
house,it,NB,0.1917098447237093
house,es,PT-PT,0.4710910757269263
house,es,ro,0.30261416121495976
house,es,da,0.18403968451774383
house,es,fr,0.3165765244046055
house,es,pl,0.1803711932777387
house,es,hu,0.1530081327084947
house,es,el,0.040432010637858264
house,es,NB,0.20286225383847054
house,PT-PT,ro,0.28548804238795017
house,PT-PT,da,0.17950002484725164
house,PT-PT,fr,0.309652918042064
house,PT-PT,pl,0.16928615939937658
house,PT-PT,hu,0.15107278713949882
house,PT-PT,el,0.02575039965359279
house,PT-PT,NB,0.1940927279887576
house,ro,da,0.18222131815907866
house,ro,fr,0.316939642467358
house,ro,pl,0.20663837581221794
house,ro,hu,0.16158473326923486
house,ro,el,0.04915443976696351
house,ro,NB,0.20565195180140958
house,da,fr,0.19069015633306524
house,da,pl,0.16854969119645646
house,da,hu,0.1536490063596315
house,da,el,0.02883664222755851
house,da,NB,0.727238185836516
house,fr,pl,0.1657466368752269
house,fr,hu,0.14510035661536713
house,fr,el,0.024358592752679112
house,fr,NB,0.20023763401567068
house,pl,hu,0.1472642091581437
house,pl,el,0.024788277305403977
house,pl,NB,0.18879572500643643
house,hu,el,0.04105126008121529
house,hu,NB,0.17660078830003406
house,el,NB,0.04004177869865242
medical terms,en,de,0.41649848884391444
medical terms,en,nl,0.46213523223327146
medical terms,en,cs,0.3019351275638573
medical terms,en,it,0.46145153961201435
medical terms,en,es,0.450097297463475
medical terms,en,PT-PT,0.4225521023009469
medical terms,en,ro,0.455410374321623
medical terms,en,da,0.4168828397605263
medical terms,en,fr,0.4688743816727618
medical terms,en,pl,0.25342809567918373
medical terms,en,hu,0.2284303782561687
medical terms,en,el,0.027605407555892213
medical terms,en,NB,0.4278333603018397
medical terms,de,nl,0.47920330179999493
medical terms,de,cs,0.29561346685567086
medical terms,de,it,0.32146197225447465
medical terms,de,es,0.30364049592972286
medical terms,de,PT-PT,0.2896835807288089
medical terms,de,ro,0.3135984543907324
medical terms,de,da,0.4989328051993508
medical terms,de,fr,0.3300690061688626
medical terms,de,pl,0.2451526022755888
medical terms,de,hu,0.23486773922307605
medical terms,de,el,0.007795858406079613
medical terms,de,NB,0.4900119152171919
medical terms,nl,cs,0.2776294231643762
medical terms,nl,it,0.325392470936398
medical terms,nl,es,0.3246584258210991
medical terms,nl,PT-PT,0.3045806670234588
medical terms,nl,ro,0.34136189311852255
medical terms,nl,da,0.4622302258065259
medical terms,nl,fr,0.33381430507277415
medical terms,nl,pl,0.24294754224253481
medical terms,nl,hu,0.2179633540423414
medical terms,nl,el,0.016022980188478086
medical terms,nl,NB,0.4410773740483886
medical terms,cs,it,0.2829396528441937
medical terms,cs,es,0.276635491014389
medical terms,cs,PT-PT,0.26893620352250946
medical terms,cs,ro,0.2914990150323528
medical terms,cs,da,0.2760718944710734
medical terms,cs,fr,0.25198318843212725
medical terms,cs,pl,0.3538522904908017
medical terms,cs,hu,0.2259602823610941
medical terms,cs,el,0.01492578288468269
medical terms,cs,NB,0.2816899045434739
medical terms,it,es,0.5632270365534152
medical terms,it,PT-PT,0.5877058233308513
medical terms,it,ro,0.5511812867979019
medical terms,it,da,0.339288597780095
medical terms,it,fr,0.5084105554503096
medical terms,it,pl,0.27880893373389004
medical terms,it,hu,0.21708323406925245
medical terms,it,el,0.006675797634381185
medical terms,it,NB,0.34879044740342807
medical terms,es,PT-PT,0.6810764118639786
medical terms,es,ro,0.4697347775274369
medical terms,es,da,0.3093454736452897
medical terms,es,fr,0.4812421722414095
medical terms,es,pl,0.2656247053160051
medical terms,es,hu,0.21481777526403367
medical terms,es,el,0.016137114217291144
medical terms,es,NB,0.31283731714924784
medical terms,PT-PT,ro,0.5005250603581469
medical terms,PT-PT,da,0.2985748981363016
medical terms,PT-PT,fr,0.49441157242173533
medical terms,PT-PT,pl,0.25725947767104046
medical terms,PT-PT,hu,0.1999520787991987
medical terms,PT-PT,el,0.005890094731141227
medical terms,PT-PT,NB,0.3035375859555875
medical terms,ro,da,0.32716082291283094
medical terms,ro,fr,0.49333326841683733
medical terms,ro,pl,0.2831102244964587
medical terms,ro,hu,0.2001968570704049
medical terms,ro,el,0.007364273357920024
medical terms,ro,NB,0.32646761496763743
medical terms,da,fr,0.32887323329285023
medical terms,da,pl,0.2667509818685392
medical terms,da,hu,0.23990974430490253
medical terms,da,el,0.00785734583688548
medical terms,da,NB,0.7623657834946928
medical terms,fr,pl,0.23368009020687713
medical terms,fr,hu,0.1761976164582675
medical terms,fr,el,0.006282159375619761
medical terms,fr,NB,0.3248190974690728
medical terms,pl,hu,0.1988099356326301
medical terms,pl,el,0.009747029392739966
medical terms,pl,NB,0.2637662347498799
medical terms,hu,el,0.01183816599727003
medical terms,hu,NB,0.237109297301557
medical terms,el,NB,0.01064779683705515
music,en,de,0.6808078767881663
music,en,nl,0.7149674184767097
music,en,cs,0.6678090432792885
music,en,it,0.6749034419047761
music,en,es,0.649540538599463
music,en,PT-PT,0.6260566716996009
music,en,ro,0.649621634803248
music,en,da,0.7092241769297251
music,en,fr,0.690146540940831
music,en,pl,0.5879805937347539
music,en,hu,0.6109765997021092
music,en,el,0.45376262714871435
music,en,NB,0.7127605780471756
music,de,nl,0.7091042897705918
music,de,cs,0.6192627094355827
music,de,it,0.605385981494458
music,de,es,0.583895352334904
music,de,PT-PT,0.5561237534878056
music,de,ro,0.5673699856945855
music,de,da,0.6996270310698699
music,de,fr,0.5911784224470552
music,de,pl,0.5638422438443987
music,de,hu,0.5765620044231035
music,de,el,0.3910026937277236
music,de,NB,0.6991542353347078
music,nl,cs,0.6379390616396966
music,nl,it,0.6145322433900137
music,nl,es,0.6011380093544183
music,nl,PT-PT,0.5752495410767298
music,nl,ro,0.6146379320590164
music,nl,da,0.6918410049546838
music,nl,fr,0.6197466040597495
music,nl,pl,0.5773286485058591
music,nl,hu,0.5823791895440728
music,nl,el,0.40526249907204187
music,nl,NB,0.6905874211016682
music,cs,it,0.6129549115334896
music,cs,es,0.5947910588735167
music,cs,PT-PT,0.5712553808491144
music,cs,ro,0.5903909236979442
music,cs,da,0.6463638486380711
music,cs,fr,0.5869245255498949
music,cs,pl,0.6162744930817247
music,cs,hu,0.6050780146663406
music,cs,el,0.41876291238841373
music,cs,NB,0.6421336695932989
music,it,es,0.7646391666078127
music,it,PT-PT,0.745392869993617
music,it,ro,0.707084022425008
music,it,da,0.6200229072874873
music,it,fr,0.6929019311948733
music,it,pl,0.6191314277943458
music,it,hu,0.5625286995359321
music,it,el,0.39429988835759294
music,it,NB,0.618348745301617
music,es,PT-PT,0.8158994305586592
music,es,ro,0.6731904415668672
music,es,da,0.5857214821870858
music,es,fr,0.6559912884818965
music,es,pl,0.6216096729241717
music,es,hu,0.5481437135450018
music,es,el,0.386087207318825
music,es,NB,0.5816624044800403
music,PT-PT,ro,0.6551758414494685
music,PT-PT,da,0.56327173378691
music,PT-PT,fr,0.6513289735956932
music,PT-PT,pl,0.6003923106127096
music,PT-PT,hu,0.5187331884900117
music,PT-PT,el,0.36745791935376443
music,PT-PT,NB,0.5625569395506237
music,ro,da,0.5885122015926969
music,ro,fr,0.6748041791589842
music,ro,pl,0.5950015227531588
music,ro,hu,0.5374455821587525
music,ro,el,0.3724312024798391
music,ro,NB,0.5808412985137206
music,da,fr,0.6020118634414652
music,da,pl,0.5885241056018832
music,da,hu,0.5941255784343098
music,da,el,0.4068374898941478
music,da,NB,0.8803422824019415
music,fr,pl,0.5750866643923568
music,fr,hu,0.5296758084197714
music,fr,el,0.37931649274251283
music,fr,NB,0.5949149764559986
music,pl,hu,0.5486776036058546
music,pl,el,0.37411824244483066
music,pl,NB,0.5928273091447257
music,hu,el,0.41732713208499317
music,hu,NB,0.5986025424425238
music,el,NB,0.41267473030525187
occupations,en,de,0.47969811824455794
occupations,en,nl,0.5062448450242567
occupations,en,cs,0.3825971327147798
occupations,en,it,0.475294167036887
occupations,en,es,0.4720301182629558
occupations,en,PT-PT,0.4503373125298048
occupations,en,ro,0.5237602265868521
occupations,en,da,0.46018695928254755
occupations,en,fr,0.5157295568509116
occupations,en,pl,0.3664272481044927
occupations,en,hu,0.30485951790440957
occupations,en,el,0.09860803635648836
occupations,en,NB,0.4494334434485363
occupations,de,nl,0.5124849621053181
occupations,de,cs,0.3391532182271346
occupations,de,it,0.3747914584787875
occupations,de,es,0.3474293181629297
occupations,de,PT-PT,0.3383451983345172
occupations,de,ro,0.3971073022408162
occupations,de,da,0.5324986619131356
occupations,de,fr,0.39161626412886025
occupations,de,pl,0.3441524784698159
occupations,de,hu,0.290954018232656
occupations,de,el,0.062211519961519954
occupations,de,NB,0.5190841590613262
occupations,nl,cs,0.3516451179539415
occupations,nl,it,0.3962037662482428
occupations,nl,es,0.3741833953270721
occupations,nl,PT-PT,0.35785565115139417
occupations,nl,ro,0.4212684546705444
occupations,nl,da,0.5195933423874601
occupations,nl,fr,0.4221907263753738
occupations,nl,pl,0.3419216912401897
occupations,nl,hu,0.2627276502021084
