Topic,Language1,Language2,TopicSimilarity
occupations,nl,el,0.3006547603757524
occupations,nl,NB,0.5113681365217743
occupations,cs,it,0.39232011636836195
occupations,cs,es,0.3787790703299183
occupations,cs,PT-PT,0.34570853790439304
occupations,cs,ro,0.4111435377201631
occupations,cs,da,0.3318046424393174
occupations,cs,fr,0.3512591736121921
occupations,cs,pl,0.47743440261435616
occupations,cs,hu,0.33480491724764166
occupations,cs,el,0.2979211669711064
occupations,cs,NB,0.3648120900570591
occupations,it,es,0.5912477093039192
occupations,it,PT-PT,0.5215912697887343
occupations,it,ro,0.5820115826009788
occupations,it,da,0.3411000869281313
occupations,it,fr,0.4925865105062731
occupations,it,pl,0.4007217615259411
occupations,it,hu,0.3095870320769702
occupations,it,el,0.323827480981932
occupations,it,NB,0.3640149985988479
occupations,es,PT-PT,0.5837661962539666
occupations,es,ro,0.542756764408871
occupations,es,da,0.3360991834999777
occupations,es,fr,0.4961375304780272
occupations,es,pl,0.3952179916976828
occupations,es,hu,0.30934898249126275
occupations,es,el,0.32056037104201396
occupations,es,NB,0.3653263972477023
occupations,PT-PT,ro,0.49810401650688296
occupations,PT-PT,da,0.31382623660339043
occupations,PT-PT,fr,0.460123981394156
occupations,PT-PT,pl,0.36000584555781256
occupations,PT-PT,hu,0.2644171829185014
occupations,PT-PT,el,0.28405885755760085
occupations,PT-PT,NB,0.3642358930116537
occupations,ro,da,0.3632163455166551
occupations,ro,fr,0.5841388090467039
occupations,ro,pl,0.427026524888367
occupations,ro,hu,0.3327331190481345
occupations,ro,el,0.31876867332761466
occupations,ro,NB,0.39681045081509475
occupations,da,fr,0.31549640388850914
occupations,da,pl,0.33477864732160395
occupations,da,hu,0.25650707110227233
occupations,da,el,0.25377973620109173
occupations,da,NB,0.5531443151075505
occupations,fr,pl,0.3779166620216156
occupations,fr,hu,0.2834037950726031
occupations,fr,el,0.3051819265060381
occupations,fr,NB,0.3528783510463851
occupations,pl,hu,0.30893116957861544
occupations,pl,el,0.29768564198049996
occupations,pl,NB,0.3571103523096557
occupations,hu,el,0.2724400619951334
occupations,hu,NB,0.30586858703731773
occupations,el,NB,0.26879425327443235
personal qualities,en,de,0.29387584633431063
personal qualities,en,nl,0.30513345113586177
personal qualities,en,cs,0.2560853370631099
personal qualities,en,it,0.35516376678253647
personal qualities,en,es,0.3487714713005995
personal qualities,en,PT-PT,0.3519640270089304
personal qualities,en,ro,0.3782713670492446
personal qualities,en,da,0.26914830998800465
personal qualities,en,fr,0.3465080155919851
personal qualities,en,pl,0.22797987021767308
personal qualities,en,hu,0.2161397392765412
personal qualities,en,el,0.2330732809740443
personal qualities,en,NB,0.28839136050631337
personal qualities,de,nl,0.42216843420433336
personal qualities,de,cs,0.23822167849446696
personal qualities,de,it,0.2455724760114073
personal qualities,de,es,0.25165400548232064
personal qualities,de,PT-PT,0.22988033582443101
personal qualities,de,ro,0.28412082264611827
personal qualities,de,da,0.34387471552379506
personal qualities,de,fr,0.2548403059628924
personal qualities,de,pl,0.21972927692676428
personal qualities,de,hu,0.22786296430093844
personal qualities,de,el,0.19997002386427623
personal qualities,de,NB,0.3622553939516221
personal qualities,nl,cs,0.2412938986063676
personal qualities,nl,it,0.28052539084757316
personal qualities,nl,es,0.2813233765624284
personal qualities,nl,PT-PT,0.24884927189478984
personal qualities,nl,ro,0.2975382799083553
personal qualities,nl,da,0.30944726095891223
personal qualities,nl,fr,0.272648456999602
personal qualities,nl,pl,0.22047142543282078
personal qualities,nl,hu,0.23294941353900775
personal qualities,nl,el,0.18653439751772416
personal qualities,nl,NB,0.3407133093795585
personal qualities,cs,it,0.25196908045471134
personal qualities,cs,es,0.24847734203665003
personal qualities,cs,PT-PT,0.2315271996625836
personal qualities,cs,ro,0.26811330518672233
personal qualities,cs,da,0.22368058918912087
personal qualities,cs,fr,0.2282593911186188
personal qualities,cs,pl,0.42589935065531015
personal qualities,cs,hu,0.23688240102994437
personal qualities,cs,el,0.20230509732081353
personal qualities,cs,NB,0.2531712917377489
personal qualities,it,es,0.5490877984443792
personal qualities,it,PT-PT,0.4729552443349031
personal qualities,it,ro,0.4788149789197537
personal qualities,it,da,0.23747624674881074
personal qualities,it,fr,0.41967976600890833
personal qualities,it,pl,0.2322163387515001
personal qualities,it,hu,0.23519351433615374
personal qualities,it,el,0.22995876173918384
personal qualities,it,NB,0.2618843713870656
personal qualities,es,PT-PT,0.5449610142638881
personal qualities,es,ro,0.461031487411284
personal qualities,es,da,0.23294124201617172
personal qualities,es,fr,0.42764366992470654
personal qualities,es,pl,0.233192696134204
personal qualities,es,hu,0.24269746294655897
personal qualities,es,el,0.23713229410798717
personal qualities,es,NB,0.25827611613569823
personal qualities,PT-PT,ro,0.4320303296242527
personal qualities,PT-PT,da,0.2316631779137392
personal qualities,PT-PT,fr,0.41217602060664477
personal qualities,PT-PT,pl,0.22802689700031611
personal qualities,PT-PT,hu,0.21731246922382036
personal qualities,PT-PT,el,0.2064284710782241
personal qualities,PT-PT,NB,0.268352237245367
personal qualities,ro,da,0.25483350718532577
personal qualities,ro,fr,0.44312372795758515
personal qualities,ro,pl,0.26281391857636627
personal qualities,ro,hu,0.24604705850284433
personal qualities,ro,el,0.20823936426016953
personal qualities,ro,NB,0.2869399507066024
personal qualities,da,fr,0.238107683241271
personal qualities,da,pl,0.21424291111894828
personal qualities,da,hu,0.19669168569329276
personal qualities,da,el,0.18253913883684877
personal qualities,da,NB,0.5806773780112352
personal qualities,fr,pl,0.2205651733240515
personal qualities,fr,hu,0.21689671614340153
personal qualities,fr,el,0.2259660363667997
personal qualities,fr,NB,0.2655687364656831
personal qualities,pl,hu,0.20056179385925924
personal qualities,pl,el,0.18728539610136025
personal qualities,pl,NB,0.23667901521321016
personal qualities,hu,el,0.1902680305201398
personal qualities,hu,NB,0.21581492740858657
personal qualities,el,NB,0.18824198137175238
plants,en,de,0.38265714875953116
plants,en,nl,0.378589858902064
plants,en,cs,0.344219851934956
plants,en,it,0.3559217424886039
plants,en,es,0.35542601466696266
plants,en,PT-PT,0.35177543784872306
plants,en,ro,0.38706086426819525
plants,en,da,0.34976953292068114
plants,en,fr,0.38089179833832243
plants,en,pl,0.22966919519099227
plants,en,hu,0.31813911334200734
plants,en,el,0.31941821223538414
plants,en,NB,0.4010551854213383
plants,de,nl,0.5579548699039684
plants,de,cs,0.36460575093006675
plants,de,it,0.32261269496642253
plants,de,es,0.33670715890567393
plants,de,PT-PT,0.28932438762780976
plants,de,ro,0.3495605700722338
plants,de,da,0.4407048739106569
plants,de,fr,0.30425035885934715
plants,de,pl,0.2775497598265793
plants,de,hu,0.34382569180606465
plants,de,el,0.26434220509268935
plants,de,NB,0.4665542137463133
plants,nl,cs,0.3362067202272663
plants,nl,it,0.2989226701474843
plants,nl,es,0.30032867576492683
plants,nl,PT-PT,0.2610865672841054
plants,nl,ro,0.3204168200312718
plants,nl,da,0.4263686616588472
plants,nl,fr,0.32113718042469225
plants,nl,pl,0.24729008251113774
plants,nl,hu,0.32346348841543454
plants,nl,el,0.2632909263189805
plants,nl,NB,0.4429848095702138
plants,cs,it,0.32227141556809114
plants,cs,es,0.3241783052812671
plants,cs,PT-PT,0.30113956216462795
plants,cs,ro,0.34033046513427634
plants,cs,da,0.29975167352363097
plants,cs,fr,0.2955659834022775
plants,cs,pl,0.37368941872897504
plants,cs,hu,0.35324707526119753
plants,cs,el,0.30053744206158906
plants,cs,NB,0.3360891962570743
plants,it,es,0.5939048624271137
plants,it,PT-PT,0.555647599380526
plants,it,ro,0.5433808096088107
plants,it,da,0.28642749521853345
plants,it,fr,0.48610709971345556
plants,it,pl,0.27174908507605816
plants,it,hu,0.3051507030907206
plants,it,el,0.32939086699757053
plants,it,NB,0.32567181194935707
plants,es,PT-PT,0.6087535981565054
plants,es,ro,0.5070540411884098
plants,es,da,0.3010957441720178
plants,es,fr,0.4750596424366313
plants,es,pl,0.27448762171726016
plants,es,hu,0.30766434595924175
plants,es,el,0.3047063639319976
plants,es,NB,0.3331658645277211
plants,PT-PT,ro,0.487044570447577
plants,PT-PT,da,0.2756649374302642
plants,PT-PT,fr,0.47064965324369146
plants,PT-PT,pl,0.2542648367601597
plants,PT-PT,hu,0.27404853006043384
plants,PT-PT,el,0.2874373804252035
plants,PT-PT,NB,0.3179714688733579
plants,ro,da,0.31297299243339044
plants,ro,fr,0.5175453095257817
plants,ro,pl,0.27876227121976366
plants,ro,hu,0.32815901489288524
plants,ro,el,0.29390697338516913
plants,ro,NB,0.3386658008133646
plants,da,fr,0.2891880711124184
plants,da,pl,0.24565936222178594
plants,da,hu,0.2874924276527727
plants,da,el,0.23147059645909004
plants,da,NB,0.5992126136943688
plants,fr,pl,0.2443960413400435
plants,fr,hu,0.277254273373336
plants,fr,el,0.2972904374331503
plants,fr,NB,0.30854001342755666
plants,pl,hu,0.26819703761653507
plants,pl,el,0.2331288291957817
plants,pl,NB,0.2636475334718255
plants,hu,el,0.26670775892117426
plants,hu,NB,0.31003822445147916
plants,el,NB,0.27274265816760973
restaurant,en,de,0.36235025541559535
restaurant,en,nl,0.4287776799928967
restaurant,en,cs,0.2935646377654776
restaurant,en,it,0.32275180379604657
restaurant,en,es,0.2986687690915358
restaurant,en,PT-PT,0.29588632626765876
restaurant,en,ro,0.34248726608582747
restaurant,en,da,0.34716636169727433
restaurant,en,fr,0.3714855802673974
restaurant,en,pl,0.2891099831081357
restaurant,en,hu,0.25667891496435646
restaurant,en,el,0.33122019196219227
restaurant,en,NB,0.3748818947480448
restaurant,de,nl,0.48835985547855926
restaurant,de,cs,0.31638409209690793
restaurant,de,it,0.3101413697960388
restaurant,de,es,0.29045625613077936
restaurant,de,PT-PT,0.2743482358339231
restaurant,de,ro,0.3336139462738432
restaurant,de,da,0.38229524062965875
restaurant,de,fr,0.29221841040935054
restaurant,de,pl,0.30398149611061787
restaurant,de,hu,0.2781135179302158
restaurant,de,el,0.27784996779596755
restaurant,de,NB,0.4084510964750486
restaurant,nl,cs,0.34134549339333276
restaurant,nl,it,0.32237285620064954
restaurant,nl,es,0.32315587019286024
restaurant,nl,PT-PT,0.27690620391631077
restaurant,nl,ro,0.36558029952493354
restaurant,nl,da,0.3841130310864755
restaurant,nl,fr,0.36337850629993906
restaurant,nl,pl,0.32885428264939126
restaurant,nl,hu,0.31314844858953234
restaurant,nl,el,0.2976844157443251
restaurant,nl,NB,0.4407984480589271
restaurant,cs,it,0.3032772189661661
restaurant,cs,es,0.2948703542342788
restaurant,cs,PT-PT,0.2798334973296868
restaurant,cs,ro,0.349140429182883
restaurant,cs,da,0.2792628284690364
restaurant,cs,fr,0.28713598143183244
restaurant,cs,pl,0.44600322183838353
restaurant,cs,hu,0.32593097552622774
restaurant,cs,el,0.272912378303625
restaurant,cs,NB,0.30403511715106785
restaurant,it,es,0.5202220607780851
restaurant,it,PT-PT,0.42055401343405824
restaurant,it,ro,0.45866205079424144
restaurant,it,da,0.2953430097035146
restaurant,it,fr,0.39168646551398084
restaurant,it,pl,0.3334930080641397
restaurant,it,hu,0.27957144682108065
restaurant,it,el,0.29114907741833457
restaurant,it,NB,0.3219881312773083
restaurant,es,PT-PT,0.5205844917368802
restaurant,es,ro,0.41421464520475476
restaurant,es,da,0.28875464920244726
restaurant,es,fr,0.38334148544569674
restaurant,es,pl,0.3189186252554401
restaurant,es,hu,0.2629304151229032
restaurant,es,el,0.32255669285645877
restaurant,es,NB,0.31221211357099565
restaurant,PT-PT,ro,0.3930417667997616
restaurant,PT-PT,da,0.2713427022873314
restaurant,PT-PT,fr,0.3566718614094652
restaurant,PT-PT,pl,0.2924008066381215
restaurant,PT-PT,hu,0.22597359361870586
restaurant,PT-PT,el,0.28063896064192084
restaurant,PT-PT,NB,0.29872520319298723
restaurant,ro,da,0.2944927083899294
restaurant,ro,fr,0.42368207553720433
restaurant,ro,pl,0.3577858753294294
restaurant,ro,hu,0.29714590027260357
restaurant,ro,el,0.2822229026460501
restaurant,ro,NB,0.3421982815225432
restaurant,da,fr,0.30889803238595354
restaurant,da,pl,0.2581694353631164
restaurant,da,hu,0.2495481004672065
restaurant,da,el,0.2704166412079164
restaurant,da,NB,0.5701448382390845
restaurant,fr,pl,0.3186336456093147
restaurant,fr,hu,0.269118723872668
restaurant,fr,el,0.293834408965192
restaurant,fr,NB,0.31436044345751246
restaurant,pl,hu,0.2939602186079718
restaurant,pl,el,0.25963334630215434
restaurant,pl,NB,0.2934883520927411
restaurant,hu,el,0.2373013825396058
restaurant,hu,NB,0.2808964575033057
restaurant,el,NB,0.2895537717435112
school,en,de,0.30860636785459294
school,en,nl,0.3500966684600052
school,en,cs,0.2740867703832767
school,en,it,0.28433316578758666
school,en,es,0.2540050145043739
school,en,PT-PT,0.2722325337631065
school,en,ro,0.28882519699083165
school,en,da,0.31044462284954166
school,en,fr,0.24603014726845127
school,en,pl,0.2839284758499155
school,en,hu,0.2459403053279828
school,en,el,0.1985141008490934
school,en,NB,0.325410807358069
school,de,nl,0.4451891724457647
school,de,cs,0.2953139636199181
school,de,it,0.268347491823104
school,de,es,0.2602423490326501
school,de,PT-PT,0.24216782688712069
school,de,ro,0.3094980406886567
school,de,da,0.4042353979410268
school,de,fr,0.2468758071666532
school,de,pl,0.29592306354576836
school,de,hu,0.2815369995960767
school,de,el,0.19631752765727092
school,de,NB,0.4094813253852301
school,nl,cs,0.2993011147216068
school,nl,it,0.26026014804150405
school,nl,es,0.25626569969596014
school,nl,PT-PT,0.23518656398907548
school,nl,ro,0.3006244519836118
school,nl,da,0.404932159343924
school,nl,fr,0.27241823489185757
school,nl,pl,0.3013064331342596
school,nl,hu,0.2768327232830276
school,nl,el,0.19593472784495788
school,nl,NB,0.4172114523407626
school,cs,it,0.29768792882967704
school,cs,es,0.26560608535060065
school,cs,PT-PT,0.2542253595158741
school,cs,ro,0.2942981428882731
school,cs,da,0.2930389344976459
school,cs,fr,0.2528702978032535
school,cs,pl,0.4323180904433574
school,cs,hu,0.30596101180499874
school,cs,el,0.22352972579299044
school,cs,NB,0.2985143166324441
school,it,es,0.4403672735416287
school,it,PT-PT,0.4526714012747196
school,it,ro,0.4098227273868749
school,it,da,0.2673568459649104
school,it,fr,0.3797591842496
school,it,pl,0.32531748959306267
school,it,hu,0.24650187336658053
school,it,el,0.2980474140174186
school,it,NB,0.2556840628142632
school,es,PT-PT,0.5512021162413497
school,es,ro,0.38651893651880315
school,es,da,0.2601986241120302
school,es,fr,0.3938377525132352
school,es,pl,0.29209706094647914
school,es,hu,0.24290949285344499
school,es,el,0.2669321494224078
school,es,NB,0.2721841302950516
school,PT-PT,ro,0.372152001542815
school,PT-PT,da,0.252611733241137
school,PT-PT,fr,0.3787461581807381
school,PT-PT,pl,0.29214509553498824
school,PT-PT,hu,0.2213957485182931
school,PT-PT,el,0.2570258837991303
school,PT-PT,NB,0.25302325958325744
school,ro,da,0.30503835493326525
school,ro,fr,0.4431523901585989
school,ro,pl,0.3666526757807985
school,ro,hu,0.2766687091244046
school,ro,el,0.24122361145520907
school,ro,NB,0.3031053779722644
school,da,fr,0.2515568605576703
school,da,pl,0.2975569143085424
school,da,hu,0.2534747523718112
school,da,el,0.20561532713635838
school,da,NB,0.5413749789763989
school,fr,pl,0.29226079837126
school,fr,hu,0.23361258514635636
school,fr,el,0.26640926321266445
school,fr,NB,0.25661492119464213
school,pl,hu,0.26455216602609044
school,pl,el,0.23437288645633098
school,pl,NB,0.3003325786167144
school,hu,el,0.21080186586985725
school,hu,NB,0.26752459845766136
school,el,NB,0.18997758614231336
shapes,en,de,0.4350661124735
shapes,en,nl,0.4345663827728522
shapes,en,cs,0.41676154313622343
shapes,en,it,0.43552729021529063
shapes,en,es,0.445226737634926
shapes,en,PT-PT,0.4490492473731504
shapes,en,ro,0.49819592661350953
shapes,en,da,0.46679878300728084
shapes,en,fr,0.48649633780412044
shapes,en,pl,0.35309507654842337
shapes,en,hu,0.3816429547760284
shapes,en,el,0.438680656634644
shapes,en,NB,0.4881694477683054
shapes,de,nl,0.5435084748472173
shapes,de,cs,0.43687194868185264
shapes,de,it,0.4256010197213356
shapes,de,es,0.43186538515752776
shapes,de,PT-PT,0.3848386205090593
shapes,de,ro,0.47040010889829403
shapes,de,da,0.516467777840149
shapes,de,fr,0.4362726817248009
shapes,de,pl,0.36082226300679376
shapes,de,hu,0.40569108843503005
shapes,de,el,0.3999664290926167
shapes,de,NB,0.5269436430600623
shapes,nl,cs,0.42028224292423083
shapes,nl,it,0.4249761553780984
shapes,nl,es,0.4435959803099762
shapes,nl,PT-PT,0.4010834818657494
shapes,nl,ro,0.46474492633881975
shapes,nl,da,0.4865173374087648
shapes,nl,fr,0.4494937197977125
shapes,nl,pl,0.3461005131897628
shapes,nl,hu,0.4141022188689531
shapes,nl,el,0.3990349031437427
shapes,nl,NB,0.5180681143169134
shapes,cs,it,0.40675020142896495
shapes,cs,es,0.4070233854297705
shapes,cs,PT-PT,0.39266008270439884
shapes,cs,ro,0.4428889314736832
shapes,cs,da,0.4141685039669871
shapes,cs,fr,0.41909965612121897
shapes,cs,pl,0.44624177606142496
shapes,cs,hu,0.41068370492592216
shapes,cs,el,0.38437175577686206
shapes,cs,NB,0.40712422235925183
shapes,it,es,0.8084483989749814
shapes,it,PT-PT,0.6704627319645468
shapes,it,ro,0.6788166644177105
shapes,it,da,0.4056921903484304
shapes,it,fr,0.6448859446604189
shapes,it,pl,0.4348102267727015
shapes,it,hu,0.3945349661587519
shapes,it,el,0.5177183811151463
shapes,it,NB,0.4363090000340454
shapes,es,PT-PT,0.6974838888084857
shapes,es,ro,0.6916124096397929
shapes,es,da,0.43379233840427395
shapes,es,fr,0.673034018419414
shapes,es,pl,0.4596604361697241
shapes,es,hu,0.396677104818719
shapes,es,el,0.5702419220381215
shapes,es,NB,0.4624203116690039
shapes,PT-PT,ro,0.617934729272404
shapes,PT-PT,da,0.3880887704457151
shapes,PT-PT,fr,0.6176737798161412
shapes,PT-PT,pl,0.4167201729388128
shapes,PT-PT,hu,0.36577243764977296
shapes,PT-PT,el,0.44742774188434487
shapes,PT-PT,NB,0.45385466658019236
shapes,ro,da,0.45731789942182816
shapes,ro,fr,0.6950431480096794
shapes,ro,pl,0.46224155324053906
shapes,ro,hu,0.41925208454246576
shapes,ro,el,0.46356742479967633
shapes,ro,NB,0.45947530044893126
shapes,da,fr,0.43721804417464716
shapes,da,pl,0.3593534166903442
shapes,da,hu,0.39912945039453
shapes,da,el,0.41312453328039966
shapes,da,NB,0.6403224257860214
shapes,fr,pl,0.43707584110728137
shapes,fr,hu,0.3979535489183722
shapes,fr,el,0.46465832454676276
shapes,fr,NB,0.4609936097258612
shapes,pl,hu,0.3431641558189546
shapes,pl,el,0.38825452400503113
shapes,pl,NB,0.40858737930238936
shapes,hu,el,0.3905714483394104
shapes,hu,NB,0.4105435170343892
shapes,el,NB,0.421140116550867
shoes,en,de,0.3960198857459131
shoes,en,nl,0.32651470029327445
shoes,en,cs,0.30413802376332594
shoes,en,it,0.25564609049837245
shoes,en,es,0.22648074113944172
shoes,en,PT-PT,0.262568127181098
shoes,en,ro,0.2694722725157415
shoes,en,da,0.39407495986867463
shoes,en,fr,0.25339453164795633
shoes,en,pl,0.2841050640647739
shoes,en,hu,0.30490615312278657
shoes,en,el,0.3729021142174565
shoes,en,NB,0.35610584240721227
shoes,de,nl,0.49731232931273217
shoes,de,cs,0.32991070193124983
shoes,de,it,0.27018607546734086
shoes,de,es,0.24874446453499852
shoes,de,PT-PT,0.2641201495876898
shoes,de,ro,0.2975350208587181
shoes,de,da,0.41191894997293865
shoes,de,fr,0.22040155877786818
shoes,de,pl,0.30994075827476314
shoes,de,hu,0.36001446671004333
shoes,de,el,0.2835952871464159
shoes,de,NB,0.48144030626907336
shoes,nl,cs,0.2784044972844328
shoes,nl,it,0.2636179092152443
shoes,nl,es,0.24138824635081896
shoes,nl,PT-PT,0.24452716064167487
shoes,nl,ro,0.27775376370363253
shoes,nl,da,0.33953207566380306
shoes,nl,fr,0.22450687904110442
shoes,nl,pl,0.25657164082224515
shoes,nl,hu,0.3185078627071502
shoes,nl,el,0.27996095409958066
shoes,nl,NB,0.40704825195632693
shoes,cs,it,0.32073157127875584
shoes,cs,es,0.3029935603412002
shoes,cs,PT-PT,0.31128823601466443
shoes,cs,ro,0.3065725272602155
shoes,cs,da,0.27100240389926133
shoes,cs,fr,0.29192687717869026
shoes,cs,pl,0.3969668754559972
shoes,cs,hu,0.31665703756356456
shoes,cs,el,0.2914277296543112
shoes,cs,NB,0.3175384627459567
shoes,it,es,0.38743773455346675
shoes,it,PT-PT,0.4122002916165602
shoes,it,ro,0.4308854777742024
shoes,it,da,0.2660027477299018
shoes,it,fr,0.3622156119199685
shoes,it,pl,0.30520517155920895
shoes,it,hu,0.2524391281010288
shoes,it,el,0.33723765027147085
shoes,it,NB,0.25812243093391846
shoes,es,PT-PT,0.5962015817616417
shoes,es,ro,0.44570572551508975
shoes,es,da,0.24822272964793854
shoes,es,fr,0.3672706568657415
shoes,es,pl,0.2824619700575
shoes,es,hu,0.26964317425744966
shoes,es,el,0.3741924902315181
shoes,es,NB,0.24823669269362478
shoes,PT-PT,ro,0.3893625885074383
shoes,PT-PT,da,0.24933984577403465
shoes,PT-PT,fr,0.3488311473190474
shoes,PT-PT,pl,0.28993378773594036
shoes,PT-PT,hu,0.2561479462612472
shoes,PT-PT,el,0.38562154556231826
shoes,PT-PT,NB,0.26034928316223205
shoes,ro,da,0.24604124108692013
shoes,ro,fr,0.3819792161809147
shoes,ro,pl,0.32134592195059136
shoes,ro,hu,0.30708608380115543
shoes,ro,el,0.35189405058757295
shoes,ro,NB,0.28450802962209576
shoes,da,fr,0.22799384897491265
shoes,da,pl,0.2565297264290012
shoes,da,hu,0.33361878595508093
shoes,da,el,0.27304187415333203
shoes,da,NB,0.532347599128421
shoes,fr,pl,0.2875508440435919
shoes,fr,hu,0.2396977963133229
shoes,fr,el,0.3221190856356498
shoes,fr,NB,0.22575974813081987
shoes,pl,hu,0.27516741987531673
shoes,pl,el,0.30435916450185313
shoes,pl,NB,0.2895585547499327
shoes,hu,el,0.28638961800300095
shoes,hu,NB,0.33100712597033477
shoes,el,NB,0.2663251242622487
shopping,en,de,0.3102271948149693
shopping,en,nl,0.33315692150227794
shopping,en,cs,0.25049966561499665
shopping,en,it,0.2975437022242969
shopping,en,es,0.25695086319185295
shopping,en,PT-PT,0.2837937167581464
shopping,en,ro,0.2817379802603906
shopping,en,da,0.28430493565987436
shopping,en,fr,0.26926810929102596
shopping,en,pl,0.2589546622798301
shopping,en,hu,0.23870122947861414
shopping,en,el,0.2223208230513905
shopping,en,NB,0.3120078032870792
shopping,de,nl,0.46676894482548825
shopping,de,cs,0.24113461864123598
shopping,de,it,0.2710034839339072
shopping,de,es,0.24027986468637097
shopping,de,PT-PT,0.22505108062807463
shopping,de,ro,0.26957941883360786
shopping,de,da,0.3564215970943551
shopping,de,fr,0.2310093473596904
shopping,de,pl,0.25027099647497175
shopping,de,hu,0.2467431934079069
shopping,de,el,0.17855688536773545
shopping,de,NB,0.3869736252647533
shopping,nl,cs,0.2613736100880046
shopping,nl,it,0.29740127176398945
shopping,nl,es,0.24619928128931684
shopping,nl,PT-PT,0.2405868119067064
shopping,nl,ro,0.28382490709413183
shopping,nl,da,0.36143930891934645
shopping,nl,fr,0.24726509606485336
shopping,nl,pl,0.27798530854673537
shopping,nl,hu,0.2680331477178833
shopping,nl,el,0.19756074421571923
shopping,nl,NB,0.3890419616523168
shopping,cs,it,0.23804835967882787
shopping,cs,es,0.2142486634985985
shopping,cs,PT-PT,0.2162871563677822
shopping,cs,ro,0.24434669861754918
shopping,cs,da,0.21433068134571373
shopping,cs,fr,0.20435937938129162
shopping,cs,pl,0.3300678207624526
shopping,cs,hu,0.24052578736266758
shopping,cs,el,0.23218690981730714
shopping,cs,NB,0.23835459710279508
shopping,it,es,0.4563193126641122
shopping,it,PT-PT,0.43359367892154355
shopping,it,ro,0.44177631098225834
shopping,it,da,0.26358527370266754
shopping,it,fr,0.37602524494120665
shopping,it,pl,0.33669582222222016
shopping,it,hu,0.21215103988604575
shopping,it,el,0.2115556434902144
shopping,it,NB,0.28548593058312294
shopping,es,PT-PT,0.5148757434712697
shopping,es,ro,0.38990600946961873
shopping,es,da,0.2357493874254064
shopping,es,fr,0.3666948952545732
shopping,es,pl,0.29835242230932885
shopping,es,hu,0.2089164539510512
shopping,es,el,0.22120566585860937
shopping,es,NB,0.24051756813969372
shopping,PT-PT,ro,0.4039475539559271
shopping,PT-PT,da,0.2224363450880458
shopping,PT-PT,fr,0.3654060040726719
shopping,PT-PT,pl,0.30355114753604934
shopping,PT-PT,hu,0.20464292686891303
shopping,PT-PT,el,0.20644371209660273
shopping,PT-PT,NB,0.2455356379267239
shopping,ro,da,0.2585639382183293
shopping,ro,fr,0.44050997790178964
shopping,ro,pl,0.35952320589036846
shopping,ro,hu,0.2205147878024751
shopping,ro,el,0.20421051360257395
shopping,ro,NB,0.28170672482497455
shopping,da,fr,0.22612310628935442
shopping,da,pl,0.2532738275155808
shopping,da,hu,0.2300638563017429
shopping,da,el,0.16910783503822285
shopping,da,NB,0.562641031135206
shopping,fr,pl,0.28495302997190586
shopping,fr,hu,0.2062718797216238
shopping,fr,el,0.20670385646040676
shopping,fr,NB,0.24034738271325548
shopping,pl,hu,0.2354986265418176
shopping,pl,el,0.20918747412848313
shopping,pl,NB,0.27664077809284493
shopping,hu,el,0.20007997735665972
shopping,hu,NB,0.23896389206668756
shopping,el,NB,0.18385507669149811
sports,en,de,0.4143737686380062
sports,en,nl,0.4399126619082595
sports,en,cs,0.3447384081095209
sports,en,it,0.3338627340485912
sports,en,es,0.33822686474916763
sports,en,PT-PT,0.3424118443856465
sports,en,ro,0.3808659429758649
sports,en,da,0.38335957296796663
sports,en,fr,0.34582831760515104
sports,en,pl,0.2936878777124933
sports,en,hu,0.3234402124248509
sports,en,el,0.40741266576103885
sports,en,NB,0.39509314168682946
sports,de,nl,0.5345017215310396
sports,de,cs,0.3778502158513399
sports,de,it,0.326479088155364
sports,de,es,0.33371012181307286
sports,de,PT-PT,0.3041573502240266
sports,de,ro,0.3759196971042034
sports,de,da,0.4263856546461653
sports,de,fr,0.3109646176032167
sports,de,pl,0.3307715716851019
sports,de,hu,0.35721953699894876
sports,de,el,0.324304500888884
sports,de,NB,0.4589040371749005
sports,nl,cs,0.39519342304795657
sports,nl,it,0.35018019137631995
sports,nl,es,0.353291101540643
sports,nl,PT-PT,0.3102101512712569
sports,nl,ro,0.3949350492681821
sports,nl,da,0.43902115794247176
sports,nl,fr,0.3401297245039234
sports,nl,pl,0.3186916018299185
sports,nl,hu,0.36342283710211776
sports,nl,el,0.32995402427412934
sports,nl,NB,0.49069774029583035
sports,cs,it,0.33398968550741587
sports,cs,es,0.35383792409772963
sports,cs,PT-PT,0.30764805593893035
sports,cs,ro,0.40686977801262675
sports,cs,da,0.3401754271760286
sports,cs,fr,0.31296681837232704
sports,cs,pl,0.4702681853335269
sports,cs,hu,0.3857491195890409
sports,cs,el,0.3300696762572209
sports,cs,NB,0.3760259269011068
sports,it,es,0.5239774185392739
sports,it,PT-PT,0.47515779019667637
sports,it,ro,0.4930424517717586
sports,it,da,0.2918171862501619
sports,it,fr,0.4347244674758676
sports,it,pl,0.3264874940156084
sports,it,hu,0.321686746458369
sports,it,el,0.3494579949650665
sports,it,NB,0.3265666874334126
sports,es,PT-PT,0.5581733443351323
sports,es,ro,0.4963104756506337
sports,es,da,0.299036111043639
sports,es,fr,0.46137143512229783
sports,es,pl,0.3323917898571467
sports,es,hu,0.31891190391732677
sports,es,el,0.3400713836031757
sports,es,NB,0.3275823265470482
sports,PT-PT,ro,0.46017893504828733
